season	daytype	route_id	route_pattern_id	route_pattern_sort_order	direction_id	route_pattern_name	halfhour	stop_sequence	stop_id	checkpoint_id	checkpoint_or_stop_name	nextstop	paxhourstotal	paxhoursuncomfortable
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	14:30:00	18	187	masta	Massachusetts Avenue (Orange Line)	83	2.515	0.197
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	14:30:00	19	83			84	2.251	0.09
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	14:30:00	20	84			59	3.264	0.058
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	14:30:00	21	59	wasma	Massachusetts Avenue @ Washington	854	1.091	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	14:30:00	22	854			856	1.369	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	14:30:00	23	856			10100	1.646	0.051
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	14:30:00	24	10100			10101	0.757	0.02
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	14:30:00	25	10101			62	0.707	0.007
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	14:30:00	26	62	melwa	Melnea Cass Boulevard @ Washington Street	63	0.574	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	14:30:00	27	63			64	0.455	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	1	110	hhgat	Harvard	2168	0.399	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	2	2168			2166	0.543	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	3	2166			2167	0.455	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	4	2167			66	0.606	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	5	66			67	0.372	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	6	67	maput	Massachusetts Avenue & Putnam	68	0.608	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	7	68			69	0.473	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	8	69			71	0.645	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	9	71			72	1.623	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	10	72	cntsq	Central Square (Cambridge)	73	1.614	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	11	73			74	1.444	0.099
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	12	74			75	2.081	0.028
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	13	75	mit	MIT @ Massachusetts Avenue	77	5.266	0.785
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	14	77			79	3.494	0.078
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	15	79	hynes	Hynes Station	80	1.861	0.042
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	16	80			82	1.845	0.013
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	17	82			187	1.664	0.081
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	18	187	masta	Massachusetts Avenue (Orange Line)	83	1.973	0.034
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	19	83			84	2.103	0.02
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	20	84			59	3.571	0.049
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	21	59	wasma	Massachusetts Avenue @ Washington	854	1.165	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	22	854			856	1.464	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	23	856			10100	1.74	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	24	10100			10101	0.9	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	25	10101			62	0.854	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	26	62	melwa	Melnea Cass Boulevard @ Washington Street	63	0.662	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:00:00	27	63			64	0.513	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	1	110	hhgat	Harvard	2168	0.413	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	2	2168			2166	0.512	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	3	2166			2167	0.408	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	4	2167			66	0.637	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	5	66			67	0.486	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	6	67	maput	Massachusetts Avenue & Putnam	68	0.747	0.024
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	7	68			69	0.556	0.019
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	8	69			71	0.692	0.02
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	9	71			72	1.577	0.054
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	10	72	cntsq	Central Square (Cambridge)	73	2.044	0.122
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	11	73			74	1.714	0.14
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	12	74			75	2.556	0.334
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	13	75	mit	MIT @ Massachusetts Avenue	77	4.905	0.861
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	14	77			79	3.595	0.429
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	15	79	hynes	Hynes Station	80	2.388	0.07
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	16	80			82	2.435	0.027
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	17	82			187	1.694	0.031
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	18	187	masta	Massachusetts Avenue (Orange Line)	83	2.025	0.231
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	19	83			84	1.945	0.059
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	20	84			59	3.072	0.068
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	21	59	wasma	Massachusetts Avenue @ Washington	854	1.22	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	22	854			856	1.715	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	23	856			10100	1.802	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	24	10100			10101	0.991	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	25	10101			62	0.891	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	26	62	melwa	Melnea Cass Boulevard @ Washington Street	63	0.646	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	15:30:00	27	63			64	0.436	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	1	110	hhgat	Harvard	2168	0.49	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	2	2168			2166	0.672	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	3	2166			2167	0.511	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	4	2167			66	0.826	0.021
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	5	66			67	0.608	0.02
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	6	67	maput	Massachusetts Avenue & Putnam	68	0.896	0.056
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	7	68			69	0.633	0.032
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	8	69			71	0.848	0.054
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	9	71			72	2.069	0.093
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	10	72	cntsq	Central Square (Cambridge)	73	2.371	0.082
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	11	73			74	1.811	0.066
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	12	74			75	3.018	0.502
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	13	75	mit	MIT @ Massachusetts Avenue	77	5.502	1.162
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	14	77			79	3.667	0.329
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	15	79	hynes	Hynes Station	80	2.14	0.065
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	16	80			82	2.258	0.096
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	17	82			187	1.668	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	18	187	masta	Massachusetts Avenue (Orange Line)	83	1.483	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	19	83			84	1.707	0.034
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	20	84			59	2.565	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	21	59	wasma	Massachusetts Avenue @ Washington	854	1.118	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	22	854			856	1.823	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	23	856			10100	1.953	0.022
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	24	10100			10101	1.097	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	25	10101			62	1.107	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	26	62	melwa	Melnea Cass Boulevard @ Washington Street	63	0.899	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:00:00	27	63			64	0.695	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	1	110	hhgat	Harvard	2168	0.421	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	2	2168			2166	0.579	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	3	2166			2167	0.404	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	4	2167			66	0.619	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	5	66			67	0.463	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	6	67	maput	Massachusetts Avenue & Putnam	68	0.772	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	7	68			69	0.62	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	8	69			71	0.916	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	9	71			72	1.759	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	10	72	cntsq	Central Square (Cambridge)	73	2.911	0.073
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	11	73			74	2.591	0.063
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	12	74			75	4.56	0.495
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	13	75	mit	MIT @ Massachusetts Avenue	77	11.73	2.221
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	14	77			79	6.1	0.66
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	15	79	hynes	Hynes Station	80	3.139	0.054
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	16	80			82	3.63	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	17	82			187	2.343	0.018
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	18	187	masta	Massachusetts Avenue (Orange Line)	83	1.954	0.046
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	19	83			84	1.836	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	20	84			59	2.826	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	21	59	wasma	Massachusetts Avenue @ Washington	854	1.001	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	22	854			856	1.629	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	23	856			10100	1.908	0.05
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	24	10100			10101	0.947	0.012
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	25	10101			62	0.822	0.012
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	26	62	melwa	Melnea Cass Boulevard @ Washington Street	63	0.659	0.015
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	16:30:00	27	63			64	0.53	0.014
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	1	110	hhgat	Harvard	2168	0.63	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	2	2168			2166	0.826	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	3	2166			2167	0.644	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	4	2167			66	1.25	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	5	66			67	0.742	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	6	67	maput	Massachusetts Avenue & Putnam	68	1.168	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	7	68			69	0.817	0.038
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	8	69			71	1.068	0.046
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	9	71			72	2.413	0.216
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	10	72	cntsq	Central Square (Cambridge)	73	2.692	0.19
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	11	73			74	2.16	0.222
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	12	74			75	3.95	1.074
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	13	75	mit	MIT @ Massachusetts Avenue	77	10.702	4.184
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	14	77			79	5.114	0.888
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	15	79	hynes	Hynes Station	80	2.986	0.095
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	16	80			82	2.988	0.032
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	17	82			187	2.326	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	18	187	masta	Massachusetts Avenue (Orange Line)	83	1.82	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	19	83			84	1.937	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	20	84			59	2.88	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	21	59	wasma	Massachusetts Avenue @ Washington	854	1.24	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	22	854			856	1.836	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	23	856			10100	2.541	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	24	10100			10101	1.362	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	25	10101			62	1.276	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	26	62	melwa	Melnea Cass Boulevard @ Washington Street	63	0.908	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:00:00	27	63			64	0.717	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	1	110	hhgat	Harvard	2168	0.508	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	2	2168			2166	0.698	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	3	2166			2167	0.527	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	4	2167			66	1.179	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	5	66			67	0.696	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	6	67	maput	Massachusetts Avenue & Putnam	68	1.079	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	7	68			69	0.77	0.005
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	8	69			71	1.023	0.02
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	9	71			72	2.442	0.074
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	10	72	cntsq	Central Square (Cambridge)	73	3.429	0.291
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	11	73			74	2.619	0.378
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	12	74			75	4.882	1.592
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	13	75	mit	MIT @ Massachusetts Avenue	77	16.376	7.371
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	14	77			79	6.918	2.024
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	15	79	hynes	Hynes Station	80	3.489	0.203
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	16	80			82	3.351	0.19
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	17	82			187	2.171	0.026
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	18	187	masta	Massachusetts Avenue (Orange Line)	83	1.653	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	19	83			84	1.703	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	20	84			59	2.344	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	21	59	wasma	Massachusetts Avenue @ Washington	854	0.75	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	22	854			856	0.941	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	23	856			10100	1.143	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	24	10100			10101	0.73	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	25	10101			62	0.672	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	26	62	melwa	Melnea Cass Boulevard @ Washington Street	63	0.484	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	17:30:00	27	63			64	0.425	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	1	110	hhgat	Harvard	2168	0.419	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	2	2168			2166	0.67	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	3	2166			2167	0.477	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	4	2167			66	0.87	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	5	66			67	0.598	0.015
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	6	67	maput	Massachusetts Avenue & Putnam	68	0.857	0.022
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	7	68			69	0.657	0.042
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	8	69			71	0.918	0.025
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	9	71			72	2.03	0.065
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	10	72	cntsq	Central Square (Cambridge)	73	2.732	0.067
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	11	73			74	2.1	0.255
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	12	74			75	3.977	0.419
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	13	75	mit	MIT @ Massachusetts Avenue	77	11.971	3.042
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	14	77			79	6.429	0.883
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	15	79	hynes	Hynes Station	80	2.782	0.063
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	16	80			82	2.565	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	17	82			187	1.717	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	18	187	masta	Massachusetts Avenue (Orange Line)	83	1.39	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	19	83			84	1.481	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	20	84			59	2.004	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	21	59	wasma	Massachusetts Avenue @ Washington	854	0.772	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	22	854			856	0.686	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	23	856			10100	1.106	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	24	10100			10101	0.751	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	25	10101			62	0.694	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	26	62	melwa	Melnea Cass Boulevard @ Washington Street	63	0.528	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:00:00	27	63			64	0.498	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	1	110	hhgat	Harvard	2168	0.358	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	2	2168			2166	0.52	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	3	2166			2167	0.423	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	4	2167			66	0.654	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	5	66			67	0.468	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	6	67	maput	Massachusetts Avenue & Putnam	68	0.717	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	7	68			69	0.538	0.002
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	8	69			71	0.797	0.003
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	9	71			72	1.738	0.019
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	10	72	cntsq	Central Square (Cambridge)	73	2.926	0.291
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	11	73			74	2.093	0.138
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	12	74			75	3.474	0.441
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	13	75	mit	MIT @ Massachusetts Avenue	77	10.813	1.861
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	14	77			79	6.842	0.431
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	15	79	hynes	Hynes Station	80	2.698	0.04
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	16	80			82	2.209	0.025
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	17	82			187	1.286	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	18	187	masta	Massachusetts Avenue (Orange Line)	83	0.978	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	19	83			84	1.327	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	20	84			59	1.683	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	21	59	wasma	Massachusetts Avenue @ Washington	854	0.574	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	22	854			856	0.418	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	23	856			10100	0.67	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	24	10100			10101	0.511	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	25	10101			62	0.477	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	26	62	melwa	Melnea Cass Boulevard @ Washington Street	63	0.32	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	18:30:00	27	63			64	0.29	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	1	110	hhgat	Harvard	2168	0.332	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	2	2168			2166	0.531	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	3	2166			2167	0.384	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	4	2167			66	0.608	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	5	66			67	0.461	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	6	67	maput	Massachusetts Avenue & Putnam	68	0.634	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	7	68			69	0.515	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	8	69			71	0.702	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	9	71			72	1.508	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	10	72	cntsq	Central Square (Cambridge)	73	2.254	0.112
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	11	73			74	1.943	0.083
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	12	74			75	2.336	0.253
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	13	75	mit	MIT @ Massachusetts Avenue	77	5.009	0.953
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	14	77			79	4.526	0.179
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	15	79	hynes	Hynes Station	80	2.116	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	16	80			82	1.962	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	17	82			187	1.167	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	18	187	masta	Massachusetts Avenue (Orange Line)	83	0.762	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	19	83			84	1.149	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	20	84			59	1.364	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	21	59	wasma	Massachusetts Avenue @ Washington	854	0.463	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	22	854			856	0.353	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	23	856			10100	0.494	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	24	10100			10101	0.409	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	25	10101			62	0.405	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	26	62	melwa	Melnea Cass Boulevard @ Washington Street	63	0.312	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:00:00	27	63			64	0.279	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:30:00	1	110	hhgat	Harvard	2168	0.286	0
Fall 2017	weekday	1	1-_-1	1001000	1	Dudley	19:30:00	2	2168			2166	0.375	0
